"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","es_method","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered/synthesized","speech_type_NA","own_mother_a.no","own_mother_b.yes","own_mother_NA","presentation_a.tape recording","presentation_b.video recording","presentation_NA","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm"
"79","MB","babylabvuw",NA,"ManyBabies Consortium (2020)",107,"3-6 mo",NA,NA,NA,"english",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-1.46154581292558,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"babylabvuw, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"80","MB","babylingoslo",NA,"ManyBabies Consortium (2020)",228.044368600683,"6-9 mo",NA,NA,NA,"norwegian",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.51494461416649,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"babylingoslo, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"81","MB","bchdosu",NA,"ManyBabies Consortium (2020)",323.115384615385,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.6381711586705,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"bchdosu, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"82","MB","bchdosu",NA,"ManyBabies Consortium (2020)",410.759398496241,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.51740945961846,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"bchdosu, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"83","MB","bcrlunlv",NA,"ManyBabies Consortium (2020)",409.786941580756,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.48546278039755,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"bcrlunlv, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"84","MB","bounbcl",NA,"ManyBabies Consortium (2020)",407.599137931034,"12-15 mo",NA,NA,NA,"turkish",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.41359012436202,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"bounbcl, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"85","MB","callab",NA,"ManyBabies Consortium (2020)",407.074074074074,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.39634098320038,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"callab, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"86","MB","callab",NA,"ManyBabies Consortium (2020)",336.170731707317,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,6.067059039483,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"callab, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"87","MB","cdcceu",NA,"ManyBabies Consortium (2020)",398.907216494845,"12-15 mo",NA,NA,NA,"hungarian",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.12804737021652,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cdcceu, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"88","MB","cdcceu",NA,"ManyBabies Consortium (2020)",146,"3-6 mo",NA,NA,NA,"hungarian",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.180336877314538,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cdcceu, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"89","MB","cdcceu",NA,"ManyBabies Consortium (2020)",183,"6-9 mo",NA,NA,NA,"hungarian",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.03516903595747,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cdcceu, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"90","MB","cfnuofn",NA,"ManyBabies Consortium (2020)",392.738461538462,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,7.92539444786488,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cfnuofn, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"91","MB","cfnuofn",NA,"ManyBabies Consortium (2020)",193.377358490566,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.37608094432035,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cfnuofn, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"92","MB","cfnuofn",NA,"ManyBabies Consortium (2020)",178,"3-6 mo",NA,NA,NA,"english",0,"non-typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.870911480109903,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cfnuofn, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"93","MB","childlabmanchester",NA,"ManyBabies Consortium (2020)",241.057142857143,"6-9 mo",NA,NA,NA,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.94243391299896,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"childlabmanchester, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"94","MB","childlabmanchester",NA,"ManyBabies Consortium (2020)",309.44262295082,"9-12 mo",NA,NA,NA,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.18900027612895,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"childlabmanchester, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"95","MB","childlabmanchester",NA,"ManyBabies Consortium (2020)",370,"12-15 mo",NA,NA,NA,"english",0,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,7.17840162465655,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"childlabmanchester, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"96","MB","childlabmanchester",NA,"ManyBabies Consortium (2020)",182,"3-6 mo",NA,NA,NA,"english",0,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.00231752478796,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"childlabmanchester, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"97","MB","cogdevlabbyu",NA,"ManyBabies Consortium (2020)",136.936170212766,"3-6 mo",NA,NA,NA,"english",1,"non-typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.478097382808429,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cogdevlabbyu, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"98","MB","cogdevlabbyu",NA,"ManyBabies Consortium (2020)",194.235294117647,"6-9 mo",NA,NA,NA,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.40426542615613,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"cogdevlabbyu, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"99","MB","dcnlabtennessee",NA,"ManyBabies Consortium (2020)",404.604166666667,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.31520079241827,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"dcnlabtennessee, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"100","MB","dcnlabtennessee",NA,"ManyBabies Consortium (2020)",163.1,"3-6 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.381423963684147,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"dcnlabtennessee, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"101","MB","dcnlabtennessee",NA,"ManyBabies Consortium (2020)",194.5,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.41296141440688,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"dcnlabtennessee, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"102","MB","earlysocogfm",NA,"ManyBabies Consortium (2020)",406,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.36105602675905,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"earlysocogfm, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"103","MB","earlysocogfm",NA,"ManyBabies Consortium (2020)",226.491379310345,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.46392656914883,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"earlysocogfm, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"104","MB","earlysocogfm",NA,"ManyBabies Consortium (2020)",315.396551724138,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.3845958337281,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"earlysocogfm, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"105","MB","escompicbsleipzig",NA,"ManyBabies Consortium (2020)",155.71875,"3-6 mo",NA,NA,NA,"german",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.138938746864174,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"escompicbsleipzig, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"106","MB","escompicbsleipzig",NA,"ManyBabies Consortium (2020)",184,"6-9 mo",NA,NA,NA,"german",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.06802054712699,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"escompicbsleipzig, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"107","MB","icclbc",NA,"ManyBabies Consortium (2020)",231.663043478261,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.63382355232609,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"icclbc, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"108","MB","icclbc",NA,"ManyBabies Consortium (2020)",182,"3-6 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.00231752478796,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"icclbc, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"109","MB","infantcogubc",NA,"ManyBabies Consortium (2020)",226.446428571429,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.46244986944724,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"infantcogubc, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"110","MB","infantstudiesubc",NA,"ManyBabies Consortium (2020)",228.663316582915,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.53527799071813,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"infantstudiesubc, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"111","MB","irlconcordia",NA,"ManyBabies Consortium (2020)",394.598290598291,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,7.98649264299724,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"irlconcordia, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"112","MB","irlconcordia",NA,"ManyBabies Consortium (2020)",289.75,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.54206785330307,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"irlconcordia, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"113","MB","irlconcordia",NA,"ManyBabies Consortium (2020)",219.742857142857,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.24222741778589,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"irlconcordia, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"114","MB","isplabmcgill",NA,"ManyBabies Consortium (2020)",414.5375,"12-15 mo",NA,NA,NA,"french",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.64152580336877,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"isplabmcgill, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"115","MB","jmucdl",NA,"ManyBabies Consortium (2020)",405.051724137931,"12-15 mo",NA,NA,NA,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.32990373168451,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"jmucdl, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"116","MB","jmucdl",NA,"ManyBabies Consortium (2020)",320.774647887324,"9-12 mo",NA,NA,NA,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.56127441990373,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"jmucdl, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"117","MB","jmucdl",NA,"ManyBabies Consortium (2020)",273,"6-9 mo",NA,NA,NA,"english",1,"typical","a.yes","3","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.99180504121371,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"jmucdl, #3",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"118","MB","jmucdl",NA,"ManyBabies Consortium (2020)",110,"3-6 mo",NA,NA,NA,"english",1,"typical","a.yes","4","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-1.36299127941703,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"jmucdl, #4",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"119","MB","kokuhamburg",NA,"ManyBabies Consortium (2020)",407.736842105263,"12-15 mo",NA,NA,NA,"german",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.41811391457978,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"kokuhamburg, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"120","MB","kokuhamburg",NA,"ManyBabies Consortium (2020)",224.080459770115,"6-9 mo",NA,NA,NA,"german",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.38472421894417,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"kokuhamburg, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"121","MB","kyotobabylab",NA,"ManyBabies Consortium (2020)",222.416666666667,"6-9 mo",NA,NA,NA,"japanese",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.33006610122248,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"kyotobabylab, #1",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
"122","MB","kyotobabylab",NA,"ManyBabies Consortium (2020)",299.095541401274,"9-12 mo",NA,NA,NA,"japanese",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,4.84908301103217,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,"kyotobabylab, #2",NA,NA,NA,NA,NA,"Replications","Replications",NA,NA
